ID,Population,Service Area,Unlinked Passenger Miles,Passenger Trips,Total Federal Funding,Total State Funding,Total Local Funding,Name,State,FTA Region,Primary UZA Name,Primary UZA Code,Agency Type,Operating,Other Fund Amt,Program Description,Program Type,5309 - Capital Program Amt,Program Description,Program Type,5307 - UAF Amt,Program Description,Program Type,Other FTA Funds Amt,Program Description,Program Type,Usdot Grant Amt,Program Description,Program Type,5303 - FTA Metro Planning Amt,Program Description,Program Type,5308 - FTA Cleans Fuels Amt,Program Description,Program Type,5310 - FTA Capital Invest Amt,Program Description,Program Type,5310 - FTA Operating Assit Amt,Program Description,Program Type,5310 - FTA Capital Oper Amt,Program Description,Program Type,Other FTA Amount,Program Description,Program Type,5316 - FTA Job Access Rev Com,Program Description,Program Type,5311 - FTA Capital Invest Amt,Program Description,Program Type,5311 - FTA Operating Assit Amt,Program Description,Program Type,5311 - FTA Capital Oper Amt,Program Description,Program Type,5317 - FTA Capital Invest Amt,Program Description,Program Type,5317 - FTA Operating Assit Amt,Program Description,Program Type,5317 - FTA Capital Oper Amt,Program Description,Program Type,5320 - FTA Park Transit Amt,Program Description,Program Type,5309 - ARRA Guideway Amt,Program Description,Program Type,5309 - ARRA Capital Amt,Program Description,Program Type,5307 - ARRA UAP Amt,Program Description,Program Type,5307 - ARRA Capital Amt,Program Description,Program Type,5311 - ARRA Other UAP Amt,Program Description,Program Type,5311 - ARRA Other Capital Amt,Program Description,Program Type,ARRA Tigger Amt,Program Description,Program Type,ARRA Tiggger Multimod Discre Fund,Program Description,Program Type,Spent on Intercity - ARRA 5311 grants for operating expenses and,Program Description,Program Type,Spent on Operating - ARRA Other than Urbanized Area Formula fund,Program Description,Program Type,Spent on Operating - ARRA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Operating - FTA Special Needs of Elderly Individuals an,Program Description,Program Type,Spent on Operating - FTA Capital Program funds (§5309),Program Description,Program Type,Spent on Operating - FTA New Freedom Program funds (§5317),Program Description,Program Type,Spent on Operating - FTA Job Access and Reverse Commute Formula,Program Description,Program Type,Spent on Operating - FTA Other than Urbanized Area Formula funds,Program Description,Program Type,Spent on Operating - FTA Alternative Transportation in Parks and,Program Description,Program Type,Spent on Operating - FTA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Intercity - 5311 grants for operating expenses and prov,Program Description,Program Type,Spent on Operating - Other Federal funds,Program Description,Program Type,Spent on Operating - Other FTA funds,Program Description,Program Type,Capital,Other Fund Amt,Program Description,Program Type,5309 - Capital Program Amt,Program Description,Program Type,5307 - UAF Amt,Program Description,Program Type,Other FTA Funds Amt,Program Description,Program Type,Usdot Grant Amt,Program Description,Program Type,5303 - FTA Metro Planning Amt,Program Description,Program Type,5308 - FTA Cleans Fuels Amt,Program Description,Program Type,5310 - FTA Capital Invest Amt,Program Description,Program Type,5310 - FTA Operating Assit Amt,Program Description,Program Type,5310 - FTA Capital Oper Amt,Program Description,Program Type,Other FTA Amount,Program Description,Program Type,5316 - FTA Job Access Rev Com,Program Description,Program Type,5311 - FTA Capital Invest Amt,Program Description,Program Type,5311 - FTA Operating Assit Amt,Program Description,Program Type,5311 - FTA Capital Oper Amt,Program Description,Program Type,5317 - FTA Capital Invest Amt,Program Description,Program Type,5317 - FTA Operating Assit Amt,Program Description,Program Type,5317 - FTA Capital Oper Amt,Program Description,Program Type,5320 - FTA Park Transit Amt,Program Description,Program Type,5309 - ARRA Guideway Amt,Program Description,Program Type,5309 - ARRA Capital Amt,Program Description,Program Type,5307 - ARRA UAP Amt,Program Description,Program Type,5307 - ARRA Capital Amt,Program Description,Program Type,5311 - ARRA Other UAP Amt,Program Description,Program Type,5311 - ARRA Other Capital Amt,Program Description,Program Type,ARRA Tigger Amt,Program Description,Program Type,ARRA Tiggger Multimod Discre Fund,Program Description,Program Type,Spent on Intercity - ARRA 5311 grants for planning and capital e,Program Description,Program Type,Spent on Capital - ARRA Other than Urbanized Area Formula funds,Program Description,Program Type,Spent on Capital - ARRA TIGGER (Greenhouse Gas and Energy Reduct,Program Description,Program Type,Spent on Capital - ARRA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Capital - FTA Special Needs of Elderly Individuals and,Program Description,Program Type,Spent on Capital - FTA Capital Program funds (§5309),Program Description,Program Type,Spent on Capital - FTA New Freedom Program funds (§5317),Program Description,Program Type,Spent on Capital - FTA Job Access and Reverse Commute Formula Pr,Program Description,Program Type,Spent on Capital - FTA Other than Urbanized Area Formula funds (,Program Description,Program Type,Spent on Capital - FTA Alternative Transportation in Parks and P,Program Description,Program Type,Spent on Capital - FTA Tribal Transit funds (§5311),Program Description,Program Type,Spent on Intercity - 5311 grants for planning and capital expens,Program Description,Program Type,Spent on Capital - Other Federal funds,Program Description,Program Type,Spent on Capital - Other FTA funds,Program Description,Program Type
2R01-025,,,,,,,,South Jersey Transportation Authority (SJTA),NJ,1,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467157,,ARRA Funds,683042,,ARRA Funds,33691,,ARRA Funds,1049634,,Formula-Based,33506,,Formula-Based,306526,,Formula-Based,323705,,Formula-Based,254294,,Formula-Based,0,,Other Discretionary Grants,468754,,Formula-Based,816190,,Formula-Based,3634228,,Other Discretionary Grants,24463,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524182,,ARRA Funds,7923926,,ARRA Funds,1873781,,ARRA Funds,1379361,,ARRA Funds,343090,,Formula-Based,5653909,,Formula-Based,11549,,Formula-Based,37054,,Formula-Based,2871626,,Formula-Based,4245744,,Other Discretionary Grants,146440,,Formula-Based,97272,,Formula-Based,2005577,,Other Discretionary Grants,131370,,Other Discretionary Grants
2R02-002,,,,,,,,Amsterdam Transportation Department,NY,10,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322086,,ARRA Funds,690946,,ARRA Funds,17388,,ARRA Funds,787106,,Formula-Based,161333,,Formula-Based,290962,,Formula-Based,685482,,Formula-Based,2754101,,Formula-Based,0,,Other Discretionary Grants,341592,,Formula-Based,367484,,Formula-Based,2915105,,Other Discretionary Grants,156747,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502044,,ARRA Funds,2781628,,ARRA Funds,626000,,ARRA Funds,1015006,,ARRA Funds,314583,,Formula-Based,5897132,,Formula-Based,25862,,Formula-Based,143153,,Formula-Based,158816,,Formula-Based,2900627,,Other Discretionary Grants,158974,,Formula-Based,1232822,,Formula-Based,1798707,,Other Discretionary Grants,112815,,Other Discretionary Grants
2R02-004,,,,,,,,Birnie Bus -  Otsego,NY,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550260,,ARRA Funds,783901,,ARRA Funds,2192,,ARRA Funds,2003651,,Formula-Based,81806,,Formula-Based,284179,,Formula-Based,329075,,Formula-Based,3096842,,Formula-Based,0,,Other Discretionary Grants,695264,,Formula-Based,1245128,,Formula-Based,4667864,,Other Discretionary Grants,111865,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182895,,ARRA Funds,5941228,,ARRA Funds,465861,,ARRA Funds,1657198,,ARRA Funds,213855,,Formula-Based,3740605,,Formula-Based,16482,,Formula-Based,427025,,Formula-Based,785182,,Formula-Based,3643586,,Other Discretionary Grants,77596,,Formula-Based,470951,,Formula-Based,718267,,Other Discretionary Grants,108570,,Other Discretionary Grants
2R02-005,,,,,,,,Birnie Bus - Herkimer,NY,7,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19122,,ARRA Funds,428654,,ARRA Funds,23150,,ARRA Funds,1248821,,Formula-Based,139198,,Formula-Based,259038,,Formula-Based,900119,,Formula-Based,2602213,,Formula-Based,0,,Other Discretionary Grants,6538,,Formula-Based,676275,,Formula-Based,1200113,,Other Discretionary Grants,73026,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308906,,ARRA Funds,4070678,,ARRA Funds,1081975,,ARRA Funds,965760,,ARRA Funds,387438,,Formula-Based,1385913,,Formula-Based,15815,,Formula-Based,392162,,Formula-Based,2030713,,Formula-Based,2247252,,Other Discretionary Grants,135793,,Formula-Based,1041310,,Formula-Based,1688193,,Other Discretionary Grants,176957,,Other Discretionary Grants
2R02-010,,,,,,,,Chautauqua Area Regional Transit System,NY,4,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636170,,ARRA Funds,148656,,ARRA Funds,45495,,ARRA Funds,2145498,,Formula-Based,198982,,Formula-Based,277692,,Formula-Based,625074,,Formula-Based,1124972,,Formula-Based,0,,Other Discretionary Grants,655771,,Formula-Based,1283600,,Formula-Based,898333,,Other Discretionary Grants,80083,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202580,,ARRA Funds,1594854,,ARRA Funds,427783,,ARRA Funds,736533,,ARRA Funds,511985,,Formula-Based,1402827,,Formula-Based,18453,,Formula-Based,510149,,Formula-Based,4020664,,Formula-Based,515339,,Other Discretionary Grants,147720,,Formula-Based,140523,,Formula-Based,3241330,,Other Discretionary Grants,127958,,Other Discretionary Grants
2R02-012,,,,,,,,City of Port Jervis,NY,3,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399552,,ARRA Funds,251686,,ARRA Funds,42227,,ARRA Funds,1040247,,Formula-Based,34602,,Formula-Based,200469,,Formula-Based,834697,,Formula-Based,2605013,,Formula-Based,0,,Other Discretionary Grants,11310,,Formula-Based,1885209,,Formula-Based,4580586,,Other Discretionary Grants,73337,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140573,,ARRA Funds,11157868,,ARRA Funds,529995,,ARRA Funds,1197245,,ARRA Funds,516972,,Formula-Based,6169802,,Formula-Based,4043,,Formula-Based,328142,,Formula-Based,1986702,,Formula-Based,990365,,Other Discretionary Grants,149786,,Formula-Based,966926,,Formula-Based,80500,,Other Discretionary Grants,162218,,Other Discretionary Grants
2R02-014,,,,,,,,Essex County Department of Community Development,NY,2,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90560,,ARRA Funds,467574,,ARRA Funds,43943,,ARRA Funds,526773,,Formula-Based,198614,,Formula-Based,126703,,Formula-Based,513686,,Formula-Based,3553378,,Formula-Based,0,,Other Discretionary Grants,265672,,Formula-Based,2071276,,Formula-Based,2923805,,Other Discretionary Grants,136950,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409396,,ARRA Funds,10029576,,ARRA Funds,1910941,,ARRA Funds,540448,,ARRA Funds,308363,,Formula-Based,1031221,,Formula-Based,15698,,Formula-Based,294030,,Formula-Based,2098875,,Formula-Based,1460265,,Other Discretionary Grants,2273,,Formula-Based,683051,,Formula-Based,339922,,Other Discretionary Grants,284167,,Other Discretionary Grants
2R02-015,,,,,,,,First Transit -Allegany,NY,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779757,,ARRA Funds,308775,,ARRA Funds,46249,,ARRA Funds,2144670,,Formula-Based,68546,,Formula-Based,30656,,Formula-Based,506181,,Formula-Based,4006185,,Formula-Based,0,,Other Discretionary Grants,487907,,Formula-Based,195088,,Formula-Based,2391033,,Other Discretionary Grants,70854,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41623,,ARRA Funds,1579949,,ARRA Funds,1481829,,ARRA Funds,1612428,,ARRA Funds,693086,,Formula-Based,4089017,,Formula-Based,19216,,Formula-Based,424870,,Formula-Based,2280797,,Formula-Based,3588592,,Other Discretionary Grants,97133,,Formula-Based,1293692,,Formula-Based,3396407,,Other Discretionary Grants,235081,,Other Discretionary Grants
2R02-016,,,,,,,,Seneca Transit Systems,NY,0,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308741,,ARRA Funds,65509,,ARRA Funds,33784,,ARRA Funds,2557355,,Formula-Based,59974,,Formula-Based,324301,,Formula-Based,130682,,Formula-Based,4916565,,Formula-Based,0,,Other Discretionary Grants,865743,,Formula-Based,421962,,Formula-Based,4330568,,Other Discretionary Grants,278125,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152049,,ARRA Funds,7622590,,ARRA Funds,854941,,ARRA Funds,197801,,ARRA Funds,168960,,Formula-Based,2508125,,Formula-Based,5253,,Formula-Based,197546,,Formula-Based,2646649,,Formula-Based,1462281,,Other Discretionary Grants,172433,,Formula-Based,73297,,Formula-Based,3650572,,Other Discretionary Grants,250136,,Other Discretionary Grants
2R02-017,,,,,,,,First Transit - Chenango,NY,1,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505190,,ARRA Funds,462075,,ARRA Funds,21994,,ARRA Funds,1154260,,Formula-Based,10627,,Formula-Based,254460,,Formula-Based,556888,,Formula-Based,6521366,,Formula-Based,0,,Other Discretionary Grants,76704,,Formula-Based,946105,,Formula-Based,3028974,,Other Discretionary Grants,90544,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76610,,ARRA Funds,4461783,,ARRA Funds,1722333,,ARRA Funds,505435,,ARRA Funds,372113,,Formula-Based,6748075,,Formula-Based,25938,,Formula-Based,172149,,Formula-Based,3477853,,Formula-Based,287157,,Other Discretionary Grants,87099,,Formula-Based,1053970,,Formula-Based,747409,,Other Discretionary Grants,323832,,Other Discretionary Grants
2R02-018,,,,,,,,First Transit - Clinton,NY,0,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721235,,ARRA Funds,98922,,ARRA Funds,10864,,ARRA Funds,840757,,Formula-Based,23411,,Formula-Based,4490,,Formula-Based,76832,,Formula-Based,5559852,,Formula-Based,0,,Other Discretionary Grants,91447,,Formula-Based,829905,,Formula-Based,366290,,Other Discretionary Grants,86534,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270469,,ARRA Funds,4212287,,ARRA Funds,1368762,,ARRA Funds,54726,,ARRA Funds,60910,,Formula-Based,6346001,,Formula-Based,4458,,Formula-Based,230240,,Formula-Based,3167600,,Formula-Based,1846949,,Other Discretionary Grants,135157,,Formula-Based,434131,,Formula-Based,3056736,,Other Discretionary Grants,111665,,Other Discretionary Grants
2R02-019,,,,,,,,First Transit - Corning,NY,3,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4146,,ARRA Funds,801388,,ARRA Funds,25417,,ARRA Funds,69853,,Formula-Based,123628,,Formula-Based,319447,,Formula-Based,53308,,Formula-Based,2599244,,Formula-Based,0,,Other Discretionary Grants,586652,,Formula-Based,1055464,,Formula-Based,2642046,,Other Discretionary Grants,113758,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734073,,ARRA Funds,1386509,,ARRA Funds,1286022,,ARRA Funds,1635194,,ARRA Funds,424534,,Formula-Based,5819751,,Formula-Based,27942,,Formula-Based,225605,,Formula-Based,3797520,,Formula-Based,2065196,,Other Discretionary Grants,58988,,Formula-Based,590425,,Formula-Based,1325648,,Other Discretionary Grants,100440,,Other Discretionary Grants
2R02-020,,,,,,,,MV Transportation - Ontario,NY,4,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440107,,ARRA Funds,198277,,ARRA Funds,10360,,ARRA Funds,1264362,,Formula-Based,103954,,Formula-Based,87021,,Formula-Based,11087,,Formula-Based,1313915,,Formula-Based,0,,Other Discretionary Grants,475058,,Formula-Based,187500,,Formula-Based,1625920,,Other Discretionary Grants,131379,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300733,,ARRA Funds,11476876,,ARRA Funds,351356,,ARRA Funds,1024767,,ARRA Funds,445329,,Formula-Based,6703128,,Formula-Based,14314,,Formula-Based,411267,,Formula-Based,3912332,,Formula-Based,3831023,,Other Discretionary Grants,146205,,Formula-Based,1147464,,Formula-Based,712960,,Other Discretionary Grants,153341,,Other Discretionary Grants
2R02-022,,,,,,,,First Transit - Steuben,NY,0,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499923,,ARRA Funds,246285,,ARRA Funds,19324,,ARRA Funds,2253227,,Formula-Based,156979,,Formula-Based,168814,,Formula-Based,351737,,Formula-Based,3989354,,Formula-Based,0,,Other Discretionary Grants,412969,,Formula-Based,1543498,,Formula-Based,4161614,,Other Discretionary Grants,23197,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731624,,ARRA Funds,10328136,,ARRA Funds,364249,,ARRA Funds,529792,,ARRA Funds,46144,,Formula-Based,6805006,,Formula-Based,17043,,Formula-Based,125464,,Formula-Based,3632446,,Formula-Based,1269505,,Other Discretionary Grants,47768,,Formula-Based,861246,,Formula-Based,2201224,,Other Discretionary Grants,246550,,Other Discretionary Grants
2R02-024,,,,,,,,Franklin County Courthouse,NY,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142206,,ARRA Funds,605363,,ARRA Funds,25338,,ARRA Funds,951923,,Formula-Based,72215,,Formula-Based,333573,,Formula-Based,119126,,Formula-Based,4077303,,Formula-Based,0,,Other Discretionary Grants,608222,,Formula-Based,2139092,,Formula-Based,5515152,,Other Discretionary Grants,68567,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405025,,ARRA Funds,11488735,,ARRA Funds,291257,,ARRA Funds,996403,,ARRA Funds,409653,,Formula-Based,5923672,,Formula-Based,22379,,Formula-Based,436971,,Formula-Based,4026635,,Formula-Based,3473303,,Other Discretionary Grants,137579,,Formula-Based,1136860,,Formula-Based,2912010,,Other Discretionary Grants,257311,,Other Discretionary Grants
2R02-025,,,,,,,,Gloversville City Hall,NY,8,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377737,,ARRA Funds,186155,,ARRA Funds,22226,,ARRA Funds,1959215,,Formula-Based,121342,,Formula-Based,248699,,Formula-Based,485159,,Formula-Based,2523928,,Formula-Based,0,,Other Discretionary Grants,96464,,Formula-Based,843395,,Formula-Based,1640277,,Other Discretionary Grants,11640,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673771,,ARRA Funds,5945026,,ARRA Funds,228606,,ARRA Funds,1000300,,ARRA Funds,683421,,Formula-Based,7229784,,Formula-Based,24782,,Formula-Based,381494,,Formula-Based,4161683,,Formula-Based,2339551,,Other Discretionary Grants,872,,Formula-Based,901119,,Formula-Based,2973411,,Other Discretionary Grants,61607,,Other Discretionary Grants
2R02-026,,,,,,,,Hornell Area Transit,NY,3,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748019,,ARRA Funds,655366,,ARRA Funds,10695,,ARRA Funds,2340240,,Formula-Based,90463,,Formula-Based,262282,,Formula-Based,519003,,Formula-Based,2920117,,Formula-Based,0,,Other Discretionary Grants,741600,,Formula-Based,2638560,,Formula-Based,5524204,,Other Discretionary Grants,166075,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333112,,ARRA Funds,11499730,,ARRA Funds,1675361,,ARRA Funds,700017,,ARRA Funds,495104,,Formula-Based,3425009,,Formula-Based,10796,,Formula-Based,138154,,Formula-Based,2592769,,Formula-Based,840436,,Other Discretionary Grants,149919,,Formula-Based,465096,,Formula-Based,2977026,,Other Discretionary Grants,140149,,Other Discretionary Grants
2R02-028,,,,,,,,"I. Persch Transit, Inc.",NY,2,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303812,,ARRA Funds,662762,,ARRA Funds,62061,,ARRA Funds,729304,,Formula-Based,195237,,Formula-Based,194309,,Formula-Based,489339,,Formula-Based,1035895,,Formula-Based,0,,Other Discretionary Grants,871609,,Formula-Based,2009653,,Formula-Based,4706035,,Other Discretionary Grants,140427,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603958,,ARRA Funds,9049396,,ARRA Funds,91496,,ARRA Funds,45759,,ARRA Funds,87092,,Formula-Based,2173578,,Formula-Based,19756,,Formula-Based,169446,,Formula-Based,4077895,,Formula-Based,4317344,,Other Discretionary Grants,172221,,Formula-Based,577469,,Formula-Based,3409895,,Other Discretionary Grants,232125,,Other Discretionary Grants
2R02-029,,,,,,,,"First Student, Greene County",NY,8,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589152,,ARRA Funds,708669,,ARRA Funds,14527,,ARRA Funds,2100198,,Formula-Based,201722,,Formula-Based,145243,,Formula-Based,534497,,Formula-Based,227229,,Formula-Based,0,,Other Discretionary Grants,125804,,Formula-Based,702038,,Formula-Based,4547949,,Other Discretionary Grants,8938,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590859,,ARRA Funds,3446864,,ARRA Funds,850011,,ARRA Funds,1197603,,ARRA Funds,113233,,Formula-Based,6668301,,Formula-Based,27554,,Formula-Based,256770,,Formula-Based,3009273,,Formula-Based,3677019,,Other Discretionary Grants,162214,,Formula-Based,1096942,,Formula-Based,1464625,,Other Discretionary Grants,46323,,Other Discretionary Grants
2R02-030,,,,,,,,Livingston Area Transportation Service,NY,6,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588281,,ARRA Funds,700075,,ARRA Funds,41036,,ARRA Funds,1906676,,Formula-Based,155274,,Formula-Based,65300,,Formula-Based,526981,,Formula-Based,3022371,,Formula-Based,0,,Other Discretionary Grants,928719,,Formula-Based,2108675,,Formula-Based,147472,,Other Discretionary Grants,145997,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353638,,ARRA Funds,1504678,,ARRA Funds,230912,,ARRA Funds,818296,,ARRA Funds,554293,,Formula-Based,6999146,,Formula-Based,17521,,Formula-Based,71549,,Formula-Based,4160202,,Formula-Based,3466446,,Other Discretionary Grants,99077,,Formula-Based,684380,,Formula-Based,3255105,,Other Discretionary Grants,17472,,Other Discretionary Grants
2R02-031,,,,,,,,Niagara Falls Coach,NY,9,N/A,N/A,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376193,,ARRA Funds,206913,,ARRA Funds,48582,,ARRA Funds,127128,,Formula-Based,194709,,Formula-Based,231439,,Formula-Based,630054,,Formula-Based,4595093,,Formula-Based,0,,Other Discretionary Grants,46417,,Formula-Based,2527801,,Formula-Based,4234264,,Other Discretionary Grants,203323,,Other Discretionary Grants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284754,,ARRA Funds,4441079,,ARRA Funds,1322796,,ARRA Funds,1564935,,ARRA Funds,547694,,Formula-Based,2835727,,Formula-Based,2647,,Formula-Based,330177,,Formula-Based,3858910,,Formula-Based,2522247,,Other Discretionary Grants,36725,,Formula-Based,627091,,Formula-Based,1523599,,Other Discretionary Grants,187863,,Other Discretionary Grants
